sector,subsector,transformer_code,transformer_name,transformer_description,transformer_unit,start_period,maximum_magnitude,strategy_PFLO_NDC_3,year
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,13,0.0,0.1359375,2057
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,13,0.0,0.140625,2058
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,13,0.0,0.14531249999999998,2059
Energy,INEN,TFR:INEN:INC_EFFICIENCY_ENERGY,INEN: Maximize industrial energy efficiency,Missing,Fractional improvement in average industrial technology efficiency.,13,0.0,0.15,2060
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.0,2015
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.0,2016
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.0,2017
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.0,2018
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.0,2019
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.0,2020
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.0,2021
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.0,2022
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.0,2023
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.0,2024
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.0,2025
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.0,2026
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.0,2027
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.0,2028
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.0125,2029
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.025,2030
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.037500000000000006,2031
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.05,2032
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.0625,2033
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.07500000000000001,2034
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.08750000000000001,2035
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.1,2036
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.1125,2037
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.125,2038
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.1375,2039
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.15000000000000002,2040
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.1625,2041
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.17500000000000002,2042
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.1875,2043
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.2,2044
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.21250000000000002,2045
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.225,2046
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.23750000000000002,2047
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.25,2048
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.2625,2049
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.275,2050
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.28750000000000003,2051
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.30000000000000004,2052
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.3125,2053
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.325,2054
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.3375,2055
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.35000000000000003,2056
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.36250000000000004,2057
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.375,2058
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.3875,2059
Energy,INEN,TFR:INEN:INC_EFFICIENCY_PRODUCTION,INEN: Maximize industrial production efficiency,Missing,"Fractional improvement in production (e.g., kj/tonne) efficiency. ",13,0.0,0.4,2060
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0,2015
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0,2016
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0,2017
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0,2018
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0,2019
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0,2020
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0,2021
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0,2022
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0,2023
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0,2024
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0,2025
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0,2026
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0,2027
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0,2028
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0078125,2029
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.015625,2030
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0234375,2031
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.03125,2032
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0390625,2033
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.046875,2034
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0546875,2035
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0625,2036
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0703125,2037
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.078125,2038
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.0859375,2039
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.09375,2040
IPPU,IPPU,TFR:IPPU:DEC_CLINKER,IPPU: Reduce cement clinker,Reduces use of clinker in cement production,Fractional reduction in clinker use in cement production.,13,0.0,0.1015625,2041
